,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,metastases
0,0.7300574603359394,0.5473902391097999,46.11110697472931,84.23808771182705,94.91639291011013,82.90431820214494,95.04818146243728,95.45335039720074,156058.1922531128,61.49864437845256,0.6019968561977143,23285.25236250101,0.14920877927852938,156323.43292236328,-343.0,56.0,2473235353.0,3.7741259285996622,80.0,8.980163490376306,1040.0,134.8460115027133,-64.12703380369334,12.0,-1021.0,2061.0,54.90769954870888,212.75577226336426,-2.4417712935615623,7075983103.752136,0.1348258240786591,41152.74216692048,1605.4227833586128,39.56696819407492,449820.77948702645,-7646.1789473874815,194.1710977913267,34.85608593603051,0.6887214373611675,3.109233238322142,3.036542535894296,24.499292288560678,0.033688951814230296,6.719266728095564,-0.1285434555810515,0.7268474277702335,0.4475375215575013,0.9951952231384136,0.4957992899066549,0.9667377890052146,0.3868063406474365,0.08795915181199501,4.523965440816219,57.25679593183931,4634.367919524328,0.10806962684543184,76.0311376459074,1530.433728487853,2.141862191850074,3558.808583600871,0.004953099797371591,0.002825401106810534,4.920519875782011,29020.853959418288,0.6740442225595534,0.7830219890835934,0.4849706062368187,0.846147968771625,1259.4424925072626,0.002504536557603247,346.1308032424466,0.031883824911795006,105.1974724031863,1059.088890935888,30494.043754605747,55055664.83354827,17.35784071030832,0.003051656154861659,5439.17538688283,0.5010294203097669,0.7356871351845264,737.4506878383258,0.0018916848806282054,6.731350936775132,0.1986859203133293,30468.711968324602,7.055277861646974,4109.129028715753,0.07520505552290035,20.17351823673073,7366.748201833855,65.89034103382455,1583.3349622064825,64.28208788594227,114939.61260271967,0.10240671760407798,0.0026369583109784513,0.18691592329229054,206.42721091803807,0.0005231919453283312,0.0
1,0.8800258713051022,0.7550861164096571,70.05050997741262,92.7715507609838,116.81105360978214,101.6619666015442,103.56660818584415,125.18882471495343,359165.69893314433,81.64136479076029,0.688024897623536,35514.840842332895,0.09888149382812773,359468.8811574042,-451.0,93.0,7243331857.0,3.851386343870224,70.0,6.448379586148731,719.0,164.01237405270416,-49.649847448040724,41.0,-1024.0,1743.0,67.11843826311873,240.211445854521,-2.1290895851415423,20741907564.566307,0.12527213981324659,55236.431367905774,1666.8763604402238,39.980148969498615,651103.5175823236,-11788.587620029557,296.0661733923771,22.331246647040352,0.8569813285608645,2.4452084189369647,2.767054640902608,16.036209244909777,0.03131449574149608,6.7510793319132265,-0.1964338856024307,0.8618605859331985,0.48353681232513374,0.9956940077738209,0.5278241478621768,0.9688313266934074,0.4140023708026975,0.07747945284485275,4.6462738783198825,79.59935500985438,9695.465222008603,0.10228665634221255,103.11367034084175,1589.2866623377054,2.3600501473251034,4105.895261096014,0.0025343723224419334,0.001505356954086841,5.116778408514032,60864.01957090153,0.6398136415042602,0.754559554091144,0.5860518778751937,0.8265788935405447,1272.9625167736979,0.0013530617294888493,505.92343984559295,0.027124353412266405,126.78191108771057,1074.310583315462,89662.92145614412,170498350.40124384,47.33552667201274,0.002559582929474173,8238.651619129316,0.4417033894021722,0.6910537057140574,732.8451523275519,0.0017042780987244148,7.177246812534385,0.14858481171981422,89617.62636233674,7.4134431008318336,8263.464873218567,0.06582808129640143,21.95192081550062,15725.536982896656,88.44468761894524,1651.377715464706,76.43774844460731,142846.54083851798,0.05201440006583427,0.0013323969211320736,0.14266291143523468,165.98434507311543,0.0003344907266956261,0.0
2,0.5413680838489646,0.3498930049998575,25.21623993702449,72.06843113949867,56.70836449176872,83.50615735788256,62.53563222460174,83.96782220218385,34629.83472028775,39.015548471991444,0.5544421882231734,9266.764681749217,0.26759482846507265,34818.35419705171,-544.0,102.0,881363829.0,4.576134803869708,309.0,3.2360568530372884,230.0,205.00552893612982,-101.88017106669956,24.0,-961.0,1191.0,143.28108097244555,269.23324294528425,-1.2172646607352826,2523861993.140202,0.06767565143053651,62106.96985025447,1393.772114310176,36.53638438876888,321448.06720088446,-6747.971754343793,285.61376087864966,50.964453387459635,0.6877015794458808,4.534294420361108,3.6462921870775182,29.236513520462136,0.011329358291147496,8.230679258956972,-0.12374095806899096,0.7796377555651907,0.30598095034262135,0.9810712448604366,0.3763178103314883,0.9236194537822793,0.29545151778974804,0.04092826370683775,5.289579115470817,84.14455356652729,630.1999052288734,0.058631304836394706,103.4649394086328,1317.3316432404108,1.471166212461827,2096.3300498732583,0.002009285965253675,0.0016122196993761577,5.224408479090656,8691.914153119711,0.8073604984664657,0.8835367280963136,0.1849083959884898,0.9170171502416242,1182.5729088125595,0.001536809604840752,116.98866715939887,0.02882204167514138,105.01809664919647,991.1180093619118,1233.0960827790095,2173624.438778024,0.7080414193341106,0.0023880409188870313,1993.9169746242917,0.4912335488111091,0.7286637282667032,695.2439278585142,0.0018406802074049974,6.782362518398133,0.3338267949666913,1224.1226706522257,7.2841411837821095,1647.387202894975,0.13548706331893864,9.343156232527505,822.8682457438935,99.38395436386945,1355.3544699399622,25.568303314417303,43154.784521753434,0.01942096871094046,0.001525119336439635,0.3041233834699495,311.50842126920804,0.0007097768965786057,2.0
3,0.49081986183444126,0.28731686588724525,30.82186899471278,107.27483365633164,110.72922791233803,110.00393087125981,68.53353929501074,117.5433661766112,84214.68734741211,52.65261903351337,0.4870987854799476,19074.75513337763,0.22650152525875036,84460.25848388672,-249.0,68.0,874748646.0,4.019787980549315,107.0,9.850208237564006,607.0,109.78947854400913,-48.08136580739135,7.0,-994.0,1601.0,53.156832116928456,172.1377440699888,-2.412446987800072,2502675951.0040283,0.0998766650576091,27319.585195600783,1556.811999477672,39.142276063985065,182059.89164239803,-3612.2024020356234,118.58658289866125,19.94638540677829,0.702113851958575,2.755531043986044,3.0322167635988837,12.051165288234053,0.019249779076367886,7.225212821184405,-0.12413325605943272,0.7473940314018539,0.3876484639633574,0.9954797444075683,0.4521276136013094,0.9616165587174043,0.3626331910077626,0.057345300987476526,4.658649514461316,34.633242076359856,2144.687484670635,0.08661824375799299,48.81981605491111,1506.0175448258024,1.7373310619582745,2744.7148286408624,0.0017753268050042183,0.0012516029890498224,4.881071327400985,18450.830512099128,0.7426335033732668,0.8377999494492838,0.29867920717274443,0.8840232836281738,1313.3634234289855,0.0011623757138349744,223.05915267785772,0.035660935679913304,86.04581119117495,1209.8119904076739,8296.859632294165,14319769.49960032,4.8215418435476245,0.0021828109692583002,2777.977458033573,0.4441210964082451,0.6926595222968103,807.5158750383687,0.0015216355281694907,6.889035906978608,0.2118830662917923,8274.585156022264,7.184589297178568,2827.7675891738086,0.095788340136642,13.008817627200603,2948.4590291656787,43.820066194009115,1533.33396565157,40.22800718132854,68201.60014904644,0.026678910876557948,0.0011665270421077063,0.2021528063408592,253.30884546678868,0.00039817384014288927,2.0
4,0.7109221444873889,0.448589472503207,35.24506560603929,78.56864185725473,77.73720875309456,87.45540545617811,85.09440031945279,103.62989309146424,83150.79078251655,55.85618735862116,0.4695602712594158,19620.212293311288,0.2359594191308241,83547.99406638794,-173.0,124.0,1027009042.0,3.9620179208457884,84.0,13.978412127918208,2621.0,111.7070299468994,1.6370989854675075,51.0,-1024.0,3645.0,40.779667302326565,187.61789475164466,-2.156368662408264,2940929028.8985043,0.1028047686575855,35197.79433795099,1815.2058368985336,42.30313965140702,308174.9008342464,-3712.7083650139934,133.25614107528094,30.984849627243435,0.5983027834566018,2.8521196446214723,2.960757539608562,22.616661059569044,0.020227111503056207,7.018165454062283,-0.12308430431889925,0.7461814861419864,0.4211687201853152,0.9985898116824757,0.47803822189254075,0.9817403486492963,0.39228420870420194,0.055580014892730005,4.620606017111394,41.06024767563104,2209.272578909441,0.09175853704845224,64.85929343935234,1756.7800936172587,1.7973309611034016,3292.5438838864843,0.002004751871439677,0.0014185677377500313,4.879946758424655,17424.121074723917,0.7214018890730455,0.8250116006833856,0.3173972793717834,0.8732346909630331,1513.9991408602125,0.0013277976573986797,181.15048882681563,0.031625434501888205,141.1149523267064,1381.1187150837989,10223.569134078212,19846679.076117318,5.2886913474069415,0.002690977163828817,2877.516061452514,0.5023596475999501,0.7367115722241699,978.732812731103,0.001954181553056532,6.868773215799981,0.1963257471894708,10197.62462352923,7.245793767539423,2581.099054017,0.08846651542421854,13.139084773298723,2999.4319303537154,56.42783831834316,1785.8827118179327,43.938236907046885,85015.21181793255,0.027079162902196346,0.0012949444999978295,0.19320913761102385,277.2609539704506,0.000467659526609562,0.0
5,0.9457710931987414,0.6265050429418082,38.491316162268305,61.43815855260961,73.19549591792278,76.20917663465008,70.13335809580902,76.51542670696331,78093.23872046176,58.1064343784192,0.4847121891595668,18228.144931184826,0.2334151487356452,78342.01284011354,-746.0,121.0,3958798452.0,5.0967780849000786,508.0,2.4370045593870615,494.0,288.5731713571866,-178.63542656626947,0.0,-1024.0,1518.0,221.36149020443946,380.39913724755684,-0.909436988948642,11336363738.504482,0.04454897882848445,112792.88799417255,1391.4498648380102,35.72336530429833,865298.607190968,-13293.960368295906,552.1346195181729,92.15504386223719,0.7085989223201997,6.087294172035764,4.018178348966009,52.85657884046956,0.006127106452554709,9.250451795774456,-0.13772916683000538,0.8323587602952209,0.26838508730258287,0.978130447853218,0.33906372121236894,0.9188138226298267,0.2582739724709969,0.02777485132239649,5.938631098841231,161.07241584510243,956.8687513550617,0.03902758649894175,184.7779342965308,1310.667461048641,1.4249378391053602,2081.985056454268,0.011148124117155987,0.008297989193446853,5.675621089199533,20291.351254280497,0.8263892041225708,0.8950384362329681,0.16940448932897986,0.9258583998667712,1179.4803151477738,0.0078071122067964824,229.61030181852803,0.021861401677475772,165.30787361624778,902.9658192897267,1486.4773874131201,2898784.3703703703,0.8811463783708773,0.009526271140265712,5508.703132438351,0.5244885396970723,0.7525455296936976,651.3585164441904,0.006748523667603511,7.012385857346767,0.3839096425177279,1479.6925107173893,7.706091930840861,4221.4207178887345,0.15430297236233403,8.925535889976905,1218.7709627896777,180.47481780473223,1362.278163608451,22.83098179691498,42500.267344104104,0.1305738524818845,0.008130834042630649,0.3481909248635032,327.9453175163436,0.003072673428259449,0.0
6,0.9222984385960156,0.8453647861081668,24.61354863999775,29.115890612515265,36.401187449778426,35.54646720233118,35.006735017451014,37.68837857210802,12391.56723022461,26.853540450255217,0.6954945088809299,3723.4132853736533,0.30047960973748133,12494.087219238281,-416.4,48.0,200178751.0,4.312374283750105,228.5,3.6246554312406003,113.0,148.94279593149466,-110.35791160980078,-24.0,-830.0,943.0,103.42699906848243,214.1003570842308,-1.2442743357566892,572716000.5569458,0.07654652645219058,33660.094248718546,1012.2370675437531,31.49359151301173,66082.11941154012,-1866.760764904309,122.34849518692138,41.57942347149094,0.47096684735440325,4.0734031485059425,3.4972531478806834,23.717720255195943,0.017903255914743885,7.518822834469778,-0.12789632433819798,0.7397806752049679,0.35442326217441067,0.9761692814370436,0.41700467093925986,0.9158349492286673,0.30134763731167646,0.07511023291020263,4.931623064011332,40.98197966460309,224.18240349819658,0.060582021672902504,57.52482640626523,911.8370265976736,1.8554988709513214,1951.728650775425,0.00291675367364693,0.00216222911191327,5.0911027260211,2858.6994213992893,0.7722175372618634,0.8417678039844285,0.41252841815734376,0.8981100709528155,790.0165806278953,0.0020665853725988334,58.99471598414795,0.03896612680591014,54.61894881589534,641.7688243064729,531.1842800528401,656050.4194187582,0.43490956149844795,0.0035881914922436054,803.3606340819023,0.5306212906749684,0.7566488400815229,450.4905144294331,0.0030975208044087383,6.15584915314717,0.34669109228303185,522.864446583102,7.115557969664533,539.9393176093428,0.12364078717869081,21.528099273183052,334.2786810167163,53.96527015882855,960.3102816578887,47.68147469658805,58600.792992901304,0.04092087331132408,0.001955981770091062,0.3142110165582974,203.87977313160033,0.0011572599604506675,1.0
7,0.8707948010455397,0.7547312768004097,34.31040433272995,45.46042464038947,51.201373249851905,51.622902999626554,53.65500398620329,56.69974658822962,40737.98508356393,39.5867014301737,0.7083783870098099,8082.61424995305,0.1984048605588509,40869.11350442651,-487.89999999999986,95.0,853510399.0,4.156299381246022,175.25,4.740161631469605,438.0,179.51397642605735,-68.2764153587444,40.0,-966.0,1404.0,102.9007008913939,244.54680317555912,-1.6894398975160028,2444101273.3982177,0.10163259672110338,55141.47004914587,1489.6740908780946,37.999233189699105,328730.0704515748,-6846.441679098587,228.52341703941084,46.37809594678977,0.6479735812175884,3.901140311692614,3.364696179798886,30.392814767074427,0.02298834161937138,7.338760005007442,-0.12108272596193825,0.7493027323575417,0.3796403100134854,0.9870949898328807,0.43757196218878974,0.9425857483981599,0.35122782665674124,0.07477671439945541,4.800240403780821,68.72537824655014,988.4769939954793,0.08287075163234799,97.72675830605203,1387.8394066968353,1.7453542462920142,2669.9719656734715,0.0023629318188928034,0.0018406544182061493,5.057221862345754,8863.594463178963,0.7420927632580787,0.8352503018282167,0.30596647192795756,0.8843381673206714,1191.1678465882353,0.0017519048242587746,110.76185619581845,0.028241166801585532,114.46458054708322,919.2037225905151,4324.783783783784,7619457.435492096,2.4644223425411407,0.003497833583188177,2146.793982661907,0.547372254630777,0.7682278392679426,672.1223088179588,0.002823697779692837,6.601160054397949,0.2748038116591928,4311.541755980529,7.0828555069395875,1436.4405829596412,0.1006474623710511,15.330366504422722,1450.5004204035874,88.35615567626536,1441.5979540358744,43.245655829596416,75029.10944506727,0.028282861504440225,0.0016561393819110883,0.2577532147860096,248.86808889978286,0.0008601754433758787,0.0
8,0.68504393732808,0.5300180017917667,44.02644160518393,83.06593635753721,76.2367019002458,97.73290580341023,91.24364035642957,106.4700203350731,98352.98171744561,56.903816100211,0.4574817098629831,22523.47570175986,0.2290065365427015,98636.23815206434,-182.5999999999999,114.0,990956784.0,3.9114682873620445,97.0,12.498554038918556,250.0,107.25888870446975,-1.0017128755987807,53.0,-1024.0,1274.0,47.53300740035109,169.6150024724369,-2.857087558928468,2837690502.1056113,0.10433728491996168,28768.245635039642,1788.1972127122842,41.979440139283696,267949.53834005026,-4734.254205396443,129.60781839321615,26.090307076982604,0.6553705911780233,3.0183036953689912,3.1181389658060756,16.68447774264162,0.01825987796327994,7.150178088421346,-0.09713115081758235,0.6843179264280818,0.36528978431898207,0.9912951811055173,0.43376221051284775,0.9495135220244755,0.3544096457797533,0.048973560003247596,4.570655075970022,38.92453136754971,2775.2737605061166,0.0937842591526791,50.23968509959286,1742.236324600896,1.5898544512619135,2874.86135154257,0.004947678516480189,0.0024845959853748226,4.675212054569991,22709.29155451721,0.7654866872816375,0.8587179114977055,0.22570721258426354,0.8964035787091043,1544.4327038086667,0.0021147997703453913,306.612936610608,0.0396653216831317,91.47110853197083,1389.3626131953429,10296.946054333765,20228338.590168174,5.455601645321968,0.0026115458263151403,3566.498059508409,0.4613839663012172,0.7062863970109141,934.1637810855777,0.0017658757859212333,6.71878831154533,0.22441573523007693,10277.089979984237,6.869284928606103,3699.5318043257366,0.10740402973800948,9.244545146045096,3593.8977790680797,46.11102037427746,1767.0082740600958,31.08459863550588,60019.63628973726,0.15572847939017848,0.002683155108050524,0.2167233877701952,311.6176582949266,0.0005192893068412902,3.0
9,0.7996693099644109,0.5038251766564439,20.40271021846274,40.49561467702369,42.80695644041556,41.66256142103404,48.26023985545678,53.432235884103896,16011.74664798214,32.383100245360204,0.5841968020536379,5258.76893786329,0.3284319352208849,16133.449095006936,-359.0,83.0,301489684.0,4.113799277722067,105.0,8.886193359054497,224.0,147.1128452197464,-62.25878594249201,16.0,-1024.0,1248.0,62.183843960807046,231.32778901569742,-2.4510424058419518,863341936.3655887,0.09530893433284328,49636.38954385798,1625.6880846136457,39.773546619403994,603496.6479608566,-9530.757842539517,220.65719855007958,46.10512211495389,0.6422339684008587,3.6937015730017673,3.280437995978476,31.853788418356636,0.018157417743354422,7.248014250320029,-0.14280778347067458,0.7965676473427157,0.38157797478733624,0.9843693859964203,0.4418113473094279,0.9395158009443898,0.35834268562592947,0.051070743856796254,4.765617977597395,66.69058016625834,405.8858437598162,0.08457194949150079,83.28087651633527,1575.1085414255908,1.6355658777324527,2692.274650698472,0.025785586722659494,0.009973733842784504,4.9018368816763225,3645.1547989228443,0.7571405697811365,0.8513694328390813,0.2456445207178946,0.89182189452281,1385.2395350725815,0.007520136820174643,44.8974358974359,0.031113954190877268,120.24913831150837,1200.6673596673597,1371.7713097713097,2506578.225225225,2.606399419149005,0.004637091776902567,785.4740124740125,0.5443340349785256,0.7659002873216687,869.809039315704,0.0024004579729561383,6.524771970249122,0.25612353567625135,1356.5272366561348,7.061672973695409,589.937167199148,0.10471018232146752,11.203478449784255,536.9705360312389,79.36109321681374,1602.5908768193112,34.86581469648562,61131.137557685484,1.0586294843943471,0.012012739613647863,0.24666225833586078,304.7248596408713,0.0009327598142806268,1.0
